RUA DO TESOURO                                                          CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013020 
RUA DO TESOURO, 23                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013901 
RUA DO TESOURO, 23                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013901 
RUA DO TESOURO, 47                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013902 
RUA DO TESOURO, 47                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013902 
RUA QUINZE DE NOVEMBRO, 150                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013903 
RUA QUINZE DE NOVEMBRO, 150                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013903 
RUA QUINZE DE NOVEMBRO, 184                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013904 
RUA QUINZE DE NOVEMBRO, 184                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013904 
RUA QUINZE DE NOVEMBRO, 200                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013905 
RUA QUINZE DE NOVEMBRO, 200                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013905 
RUA QUINZE DE NOVEMBRO, 306                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013907 
RUA QUINZE DE NOVEMBRO, 306                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013907 
RUA QUINZE DE NOVEMBRO, 165                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013909 
RUA QUINZE DE NOVEMBRO, 165                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013909 
RUA QUINZE DE NOVEMBRO, 164                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013910 
RUA QUINZE DE NOVEMBRO, 164                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013910 
RUA QUINZE DE NOVEMBRO, 269                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013913 
RUA QUINZE DE NOVEMBRO, 269                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013913 
RUA QUINZE DE NOVEMBRO, 233                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013914 
RUA QUINZE DE NOVEMBRO, 233                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013914 
RUA QUINZE DE NOVEMBRO, 212                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013915 
RUA QUINZE DE NOVEMBRO, 212                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01013915 
RUA BOA VISTA                                                           CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014000 
RUA BOA VISTA                                                           CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014001 
RUA JOÃO BRÍCOLA                                                        CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014010 
RUA TRÊS DE DEZEMBRO                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014020 
VIADUTO BOA VISTA                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014030 
RUA JOÃO BRÍCOLA, 24                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014900 
RUA JOÃO BRÍCOLA, 24                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014900 
RUA BOA VISTA, 84                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014901 
RUA BOA VISTA, 84                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014901 
RUA BOA VISTA, 162                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014902 
RUA BOA VISTA, 162                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014902 
RUA BOA VISTA, 200                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014903 
RUA BOA VISTA, 200                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014903 
RUA BOA VISTA, 208                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014904 
RUA BOA VISTA, 208                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014904 
RUA BOA VISTA, 234                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014905 
RUA BOA VISTA, 234                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014905 
RUA BOA VISTA, 230                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014906 
RUA BOA VISTA, 230                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014906 
RUA BOA VISTA, 254                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014907 
RUA BOA VISTA, 254                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014907 
RUA BOA VISTA, 280                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014908 
RUA BOA VISTA, 280                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014908 
RUA BOA VISTA, 314                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014909 
RUA BOA VISTA, 314                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014909 
RUA BOA VISTA, 356                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014910 
RUA BOA VISTA, 356                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014910 
RUA BOA VISTA, 51                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014911 
RUA BOA VISTA, 51                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014911 
RUA BOA VISTA, 75                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014912 
RUA BOA VISTA, 75                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014912 
RUA BOA VISTA, 185                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014913 
RUA BOA VISTA, 185                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014913 
RUA BOA VISTA, 209                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014914 
RUA BOA VISTA, 209                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014914 
RUA BOA VISTA, 293                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014915 
RUA BOA VISTA, 293                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014915 
RUA JOÃO BRÍCOLA, 37                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014916 
RUA JOÃO BRÍCOLA, 37                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014916 
RUA JOÃO BRÍCOLA, 67                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014917 
RUA JOÃO BRÍCOLA, 67                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014917 
RUA BOA VISTA, 176                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014919 
RUA BOA VISTA, 176                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014919 
RUA BOA VISTA, 175                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014920 
RUA BOA VISTA, 175                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01014920 
RUA GENERAL CARNEIRO                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015000 
PRAÇA PADRE MANUEL DA NÓBREGA                                           CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015010 
PRAÇA FERNANDO COSTA                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015020 
RUA SÃO NICOLAU                                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015030 
RUA MARIA BENEDITA                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015040 
RUA LUÍS TEIXEIRA                                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015050 
RUA HÉRCULES FLORENCE                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015060 
PARQUE DOM PEDRO II                                                     CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015070 
RUA FERNÃO SALES                                                        CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015080 
VIADUTO DIARIO POPULAR                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015090 
AVENIDA EXTERIOR                                                        CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015100 
PRAÇA PADRE MANUEL DA NÓBREGA, 16                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015900 
PRAÇA PADRE MANUEL DA NÓBREGA, 16                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015900 
PRAÇA PADRE MANUEL DA NÓBREGA, 21                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015901 
PRAÇA PADRE MANUEL DA NÓBREGA, 21                                       CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01015901 
RUA VENCESLAU BRÁS                                                      CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01016000 
RUA IRMÃ SIMPLICIANA                                                    CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01016010 
RUA SANTA TERESA                                                        CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01016020 
RUA ANCHIETA                                                            SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01016030 
LARGO PATEO DO COLÉGIO                                                  SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01016040 
RUA FLORIANO PEIXOTO                                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01016050 
AVENIDA RANGEL PESTANA                                                  SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017000 
RUA DOUTOR BETTENCOURT RODRIGUES                                        SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017010 
RUA ROBERTO SIMONSEN                                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017020 
VIADUTO MERCÚRIO                                                        SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017030 
VIADUTO VINTE E CINCO DE MARÇO                                          SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017040 
RUA ROBERTO SIMONSEN, 62                                                SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017902 
RUA ROBERTO SIMONSEN, 62                                                SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017902 
RUA ROBERTO SIMONSEN, 106                                               SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017903 
RUA ROBERTO SIMONSEN, 106                                               SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017903 
AVENIDA RANGEL PESTANA, 203                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017904 
AVENIDA RANGEL PESTANA, 203                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017904 
AVENIDA RANGEL PESTANA, 243                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017905 
AVENIDA RANGEL PESTANA, 243                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017905 
AVENIDA RANGEL PESTANA, 315                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017906 
AVENIDA RANGEL PESTANA, 315                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017906 
RUA DOUTOR BETTENCOURT RODRIGUES, 88                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017907 
RUA DOUTOR BETTENCOURT RODRIGUES, 88                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017907 
RUA DOUTOR BETTENCOURT RODRIGUES, 112                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017908 
RUA DOUTOR BETTENCOURT RODRIGUES, 112                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017908 
RUA DOUTOR BETTENCOURT RODRIGUES, 155                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017909 
RUA DOUTOR BETTENCOURT RODRIGUES, 155                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017909 
RUA DOUTOR BETTENCOURT RODRIGUES, 196                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017910 
RUA DOUTOR BETTENCOURT RODRIGUES, 196                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017910 
AVENIDA RANGEL PESTANA, 300                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017911 
AVENIDA RANGEL PESTANA, 300                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01017911 
PRAÇA CLÓVIS BEVILÁQUA                                                  SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01018000 
PRAÇA CLÓVIS BEVILÁQUA                                                  SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01018001 
RUA ONZE DE AGOSTO                                                      SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01018010 
RUA ANITA GARIBALDI                                                     SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01018020 
RUA SILVEIRA MARTINS                                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019000 
RUA DAS FLORES                                                          SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019010 
RUA DO CARMO                                                            SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019020 
RUA JOAQUIM DOS SANTOS ANDRADE                                          SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019030 
RUA ALCIDES BEZERRA                                                     SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019040 
RUA DO CARMO, 171                                                       SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019900 
RUA DO CARMO, 171                                                       SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01019900 
RUA TABATINGUERA                                                        SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020000 
RUA TABATINGUERA                                                        SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020001 
RUA DAS CARMELITAS                                                      SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020010 
RUA NIOAC                                                               SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020020 
RUA FREDERICO ALVARENGA                                                 SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020030 
RUA LOUSADA                                                             SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020040 
RUA ALEXANDRIA                                                          SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020050 
RUA TABATINGUERA, 93                                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020900 
RUA TABATINGUERA, 93                                                    SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020900 
RUA TABATINGUERA, 140                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020901 
RUA TABATINGUERA, 140                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020901 
RUA TABATINGUERA, 167                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020902 
RUA TABATINGUERA, 167                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020902 
RUA TABATINGUERA, 294                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020903 
RUA TABATINGUERA, 294                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020903 
RUA TABATINGUERA, 340                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020904 
RUA TABATINGUERA, 340                                                   SÉ                                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP01020904 
RUA VINTE E CINCO DE MARÇO                                              CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021000 
RUA VINTE E CINCO DE MARÇO                                              CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021100 
RUA VINTE E CINCO DE MARÇO                                              CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021200 
RUA VINTE E CINCO DE MARÇO, 641                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021900 
RUA VINTE E CINCO DE MARÇO, 641                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021900 
RUA VINTE E CINCO DE MARÇO, 904                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021901 
RUA VINTE E CINCO DE MARÇO, 904                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01021901 
